 168.9 -0.12948  
 170.9 -0.089836  
 172.94 -0.28328  
 174.95 -0.62994  
 176.9 -0.83173  
 178.9 -0.97781  
 180.9 -1.0886  
 182.9 -1.172  
 184.9 -1.236  
 186.95 -1.2879  
 188.9 -1.3255  
 190.9 -1.3543  
 192.9 -1.05  
 194.9 -0.78467  
 196.95 -0.60753  
 198.9 -0.46437  
 200.9 -0.35202  
 202.9 -0.26536  
 204.9 -0.19827  
 206.9 -0.14418  
 208.9 -0.097382  
 211.11 -0.078883  
 212.9 -0.57273  
 214.95 -0.78771  
 216.9 -0.94161  
 218.9 -1.0588  
 220.9 -1.1483  
 222.9 -1.2187  
 224.95 -1.2702  
 226.9 -1.3109  
 228.9 -1.3423  
 230.9 -1.1375  
 232.9 -0.8303  
 234.95 -0.64085  
 236.9 -0.49169  
 238.9 -0.37489  
 240.9 -0.28241  
 242.9 -0.21006  
 244.9 -0.15334  
 246.9 -0.10889  
 248.9 -0.074328  
 250.95 -0.50152  
 252.95 -0.73788  
 254.9 -0.90219  
 256.9 -1.0272  
 258.9 -1.1213  
 260.9 -1.1938  
 262.9 -1.2508  
 264.95 -1.2946  
 266.9 -1.3288  
 268.9 -1.2615  
 270.9 -0.88008  
 272.95 -0.67905  
 274.9 -0.52057  
 276.9 -0.39609  
 278.9 -0.30018  
 280.9 -0.22297  
 282.9 -0.16324  
 284.9 -0.11548  
 286.9 -0.080295  
 288.95 -0.41854  
 290.95 -0.68602  
 292.9 -0.8627  
 294.9 -0.99482  
 296.9 -1.0941  
 298.9 -1.1719  
 300.9 -1.2325  
 302.95 -1.2746  
 304.9 -1.3132  
 306.9 -1.3423  
 308.9 -0.9368  
 310.95 -0.72016  
 312.9 -0.55668  
 314.9 -0.42701  
 316.9 -0.3235  
 318.9 -0.24043  
 320.9 -0.17662  
 322.9 -0.1278  
 324.9 -0.0874  
 326.95 -0.31643  
 328.95 -0.62823  
 330.9 -0.82176  
 332.9 -0.9619  
 334.9 -1.0666  
 336.9 -1.1479  
 338.9 -1.2124  
 340.95 -1.2606  
 342.9 -1.2982  
 344.9 -1.3295  
 346.9 -0.97855  
 349.09 -0.76135  
 350.9 -0.58566  
 352.9 -0.44957  
 354.9 -0.33829  
 356.9 -0.2554  
 358.9 -0.18956  
 360.9 -0.13573  
 362.9 -0.094573  
 364.95 -0.1887  
 367.01 -0.57067  
 368.9 -0.77791  
 370.9 -0.9271  
 372.9 -1.0383  
 374.9 -1.1251  
 376.9 -1.1911  
 378.9 -1.2432  
 380.95 -1.2813  
 382.91 -1.3137  
 384.91 -1.0808  
 386.91 -0.79751  
 388.95 -0.61924  
 390.91 -0.47592  
 392.91 -0.36289  
 394.91 -0.27334  
 396.91 -0.20294  
 398.91 -0.14804  
 400.91 -0.10574  
 402.91 -0.073043  
 404.95 -0.51327  
 406.95 -0.73213  
 408.91 -0.88914  
 410.91 -1.006  
 412.91 -1.0979  
 414.91 -1.1691  
 416.91 -1.2246  
 418.95 -1.2656  
 420.91 -1.2985  
 422.91 -1.1829  
 424.91 -0.84544  
 426.95 -0.655  
 428.91 -0.50447  
 430.91 -0.38604  
 432.91 -0.29079  
 434.91 -0.21703  
 436.91 -0.15876  
 438.91 -0.11336  
 440.91 -0.075818  
 442.95 -0.43361  
 444.95 -0.68084  
 446.91 -0.84665  
 448.91 -0.9747  
 450.91 -1.0714  
 452.91 -1.1465  
 454.91 -1.2059  
 456.96 -1.2505  
 458.91 -1.2844  
 460.91 -1.312  
 462.91 -0.89676  
 464.95 -0.69312  
 466.91 -0.53593  
 468.91 -0.41264  
 470.91 -0.31265  
 472.91 -0.23182  
 474.91 -0.1716  
 476.91 -0.12386  
 478.91 -0.086427  
 480.96 -0.34674  
 482.96 -0.63111  
 484.91 -0.81185  
 486.91 -0.94547  
 488.91 -1.0481  
 490.91 -1.1262  
 492.91 -1.1872  
 494.91 -1.2365  
 496.96 -1.2727  
 498.91 -1.3  
 500.91 -0.95688  
 502.96 -0.73496  
 504.91 -0.5675  
 506.91 -0.43812  
 508.91 -0.33483  
 510.91 -0.2518  
 512.91 -0.18603  
 514.91 -0.13601  
 516.91 -0.096835  
 518.96 -0.22324  
 520.96 -0.57659  
 522.91 -0.76974  
 524.91 -0.91071  
 526.91 -1.0186  
 528.91 -1.1018  
 530.91 -1.1677  
 532.91 -1.2202  
 534.96 -1.2575  
 536.91 -1.2895  
 538.91 -1.0334  
 540.91 -0.77083  
 542.96 -0.59981  
 544.91 -0.46319  
 546.91 -0.35523  
 548.91 -0.26983  
 550.91 -0.20162  
 552.91 -0.14746  
 554.91 -0.10547  
 556.91 -0.071509  
 558.96 -0.52103  
 560.96 -0.7279  
 562.91 -0.87815  
 564.91 -0.99226  
 566.91 -1.0805  
 568.91 -1.1479  
 570.91 -1.2035  
 573.02 -1.2426  
 574.91 -1.276  
 576.91 -1.122  
 578.91 -0.81503  
 580.96 -0.63433  
 582.91 -0.49137  
 584.91 -0.37937  
 586.91 -0.28874  
 588.91 -0.21722  
 590.91 -0.15793  
 592.91 -0.11647  
 594.91 -0.079515  
 596.96 -0.45252  
 598.96 -0.68312  
 600.91 -0.84263  
 602.91 -0.96282  
 604.91 -1.0554  
 606.91 -1.1278  
 608.91 -1.1839  
 610.91 -1.2301  
 612.96 -1.262  
 614.91 -1.2631  
 616.91 -0.86312  
 618.96 -0.67203  
 620.91 -0.52085  
 622.91 -0.40171  
 624.91 -0.30644  
 626.91 -0.2299  
 628.91 -0.17113  
 630.91 -0.12434  
 632.91 -0.086574  
 634.96 -0.36961  
 636.96 -0.63366  
 638.91 -0.80415  
 640.91 -0.9312  
 642.91 -1.0251  
 644.91 -1.1048  
 646.91 -1.1649  
 648.91 -1.212  
 650.96 -1.2479  
 652.91 -1.2792  
 654.91 -0.91934  
 656.96 -0.70769  
 658.91 -0.55001  
 660.91 -0.42393  
 662.91 -0.32596  
 664.92 -0.24599  
 666.92 -0.18398  
 668.92 -0.13412  
 670.92 -0.09642  
 672.96 -0.26686  
 674.96 -0.58212  
 676.92 -0.76475  
 678.92 -0.89954  
 680.92 -1.0016  
 682.92 -1.0823  
 684.92 -1.145  
 686.92 -1.1947  
 688.92 -1.2347  
 690.97 -1.2643  
 692.92 -0.9762  
 694.98 -0.74677  
 696.92 -0.5802  
 698.92 -0.45021  
 700.92 -0.34518  
 702.92 -0.26307  
 704.92 -0.19788  
 706.92 -0.14566  
 708.92 -0.104  
 710.92 -0.17243  
 713.15 -0.52239  
 714.92 -0.72423  
 716.92 -0.86669  
 718.92 -0.97561  
 720.92 -1.0602  
 722.92 -1.1263  
 724.92 -1.1784  
 726.92 -1.2206  
 728.96 -1.2523  
 730.92 -1.0667  
 732.92 -0.78563  
 734.96 -0.61279  
 736.92 -0.47736  
 738.92 -0.36778  
 740.92 -0.27955  
 742.92 -0.21005  
 744.92 -0.15554  
 746.92 -0.11244  
 748.92 -0.07722  
 750.96 -0.46287  
 752.96 -0.67816  
 754.92 -0.83104  
 756.92 -0.94584  
 758.92 -1.0348  
 760.92 -1.1012  
 762.92 -1.158  
 764.92 -1.2034  
 767.01 -1.2372  
 768.92 -1.1807  
 770.92 -0.83062  
 772.97 -0.64932  
 774.92 -0.50628  
 776.92 -0.3921  
 778.92 -0.30006  
 780.92 -0.22802  
 782.92 -0.17026  
 784.92 -0.1253  
 786.92 -0.085542  
 788.97 -0.39248  
 790.97 -0.63528  
 792.92 -0.79491  
 794.92 -0.91583  
 796.92 -1.0103  
 798.92 -1.084  
 800.92 -1.1422  
 802.92 -1.1883  
 804.92 -1.224  
 806.97 -1.2518  
 808.92 -0.87865  
 810.97 -0.68219  
 812.92 -0.529  
 814.92 -0.41152  
 816.92 -0.31649  
 818.92 -0.24108  
 820.92 -0.17988  
 822.92 -0.13181  
 824.92 -0.092976  
 826.97 -0.29789  
 828.97 -0.58332  
 830.92 -0.75574  
 832.92 -0.8851  
 834.92 -0.98429  
 836.92 -1.0621  
 838.92 -1.1232  
 840.92 -1.1718  
 842.92 -1.2102  
 844.97 -1.2385  
 846.92 -0.93717  
 848.97 -0.71925  
 850.92 -0.56129  
 852.92 -0.43658  
 854.92 -0.33768  
 856.92 -0.25698  
 858.92 -0.19374  
 860.92 -0.14365  
 862.92 -0.1041  
 864.92 -0.16988  
 866.99 -0.52921  
 868.92 -0.71787  
 870.92 -0.85343  
 872.92 -0.95716  
 874.92 -1.0389  
 876.92 -1.1026  
 878.92 -1.1518  
 880.92 -1.1952  
 882.92 -1.2274  
 884.97 -1.0154  
 886.92 -0.75554  
 888.97 -0.5929  
 890.92 -0.46312  
 892.92 -0.35851  
 894.92 -0.27463  
 896.92 -0.20777  
 898.92 -0.15361  
 900.92 -0.1102  
 902.92 -0.076268  
 904.97 -0.47087  
 906.97 -0.67439  
 908.92 -0.81822  
 910.92 -0.92854  
 912.92 -1.0149  
 914.92 -1.0826  
 916.92 -1.135  
 918.92 -1.1777  
 920.92 -1.2126  
 922.97 -1.1088  
 924.92 -0.79717  
 926.97 -0.62313  
 928.92 -0.48689  
 930.92 -0.37532  
 932.92 -0.29027  
 934.92 -0.22086  
 936.92 -0.16296  
 938.93 -0.11827  
 940.92 -0.082359  
 942.97 -0.40457  
 944.97 -0.63048  
 946.92 -0.78612  
 948.92 -0.90154  
 950.93 -0.99177  
 952.93 -1.062  
 954.92 -1.1182  
 956.93 -1.1609  
 958.93 -1.1985  
 960.93 -1.2239  
 962.97 -0.84482  
 964.97 -0.65855  
 966.93 -0.51562  
 968.93 -0.40141  
 970.93 -0.31061  
 972.93 -0.23668  
 974.93 -0.17792  
 976.93 -0.13053  
 978.93 -0.090493  
 980.97 -0.32283  
 982.97 -0.58334  
 984.93 -0.74945  
 986.93 -0.87134  
 988.93 -0.96773  
 990.93 -1.0424  
 992.93 -1.1009  
 994.93 -1.1487  
 996.93 -1.1855  
 998.93 -1.2151  
 1000.97 -0.8993  
 1002.97 -0.69502  
 1004.93 -0.54184  
 1006.93 -0.42165  
 1008.93 -0.32203  
 1010.93 -0.2415  
 1012.93 -0.18073  
 1014.93 -0.13605  
 1016.93 -0.10298  
 1018.93 -0.20252  
 1020.93 -0.53661  
 1022.93 -0.71026  
 1024.93 -0.84044  
 1026.93 -0.94249  
 1028.93 -1.0231  
 1030.93 -1.0858  
 1032.93 -1.1345  
 1034.93 -1.1739  
 1036.93 -1.2064  
 1038.98 -0.95697  
 1040.98 -0.72256  
 1042.93 -0.56286  
 1044.93 -0.4405  
 1046.93 -0.34283  
 1048.93 -0.26258  
 1050.93 -0.20232  
 1052.93 -0.15287  
 1054.93 -0.11315  
 1056.93 -0.080071  
 1058.98 -0.48599  
 1060.98 -0.67512  
 1062.93 -0.81197  
 1064.93 -0.91751  
 1066.93 -1.0005  
 1068.93 -1.0656  
 1070.93 -1.1177  
 1072.93 -1.159  
 1074.93 -1.1889  
 1076.93 -1.0523  
 1078.93 -0.77659  
 1080.93 -0.60629  
 1082.93 -0.47573  
 1084.93 -0.3715  
 1086.93 -0.28615  
 1088.93 -0.21803  
 1090.93 -0.16346  
 1092.93 -0.11921  
 1094.93 -0.084413  
 1096.98 -0.4211  
 1098.98 -0.63057  
 1100.93 -0.77531  
 1102.93 -0.88877  
 1104.93 -0.97742  
 1106.93 -1.0455  
 1108.93 -1.1002  
 1110.93 -1.1437  
 1112.93 -1.1781  
 1114.93 -1.1664  
 1116.98 -0.81628  
 1118.98 -0.63893  
 1120.93 -0.49375  
 1122.93 -0.38251  
 1124.93 -0.29617  
 1126.93 -0.22807  
 1128.93 -0.17421  
 1130.93 -0.12983  
 1132.93 -0.093619  
 1134.98 -0.34841  
 1136.98 -0.58792  
 1138.93 -0.74461  
 1140.93 -0.86293  
 1142.93 -0.9556  
 1144.93 -1.0274  
 1146.93 -1.0838  
 1148.93 -1.129  
 1150.93 -1.1665  
 1152.93 -1.1961  
 1154.93 -0.87438  
 1156.93 -0.67685  
 1158.93 -0.53253  
 1160.93 -0.41344  
 1162.93 -0.31661  
 1164.93 -0.24199  
 1166.93 -0.18328  
 1168.93 -0.13796  
 1170.93 -0.097096  
 1173.14 -0.25111  
 1174.98 -0.53914  
 1176.93 -0.70838  
 1178.93 -0.83365  
 1180.93 -0.93018  
 1182.93 -1.0068  
 1184.93 -1.0662  
 1186.93 -1.1123  
 1188.93 -1.1505  
 1190.93 -1.1809  
 1192.93 -0.92597  
 1194.93 -0.70926  
 1196.93 -0.5579  
 1198.93 -0.43789  
 1200.93 -0.34122  
 1202.93 -0.26167  
 1204.93 -0.19846  
 1206.93 -0.14848  
 1208.93 -0.10831  
 1210.94 -0.16667  
 1213.17 -0.48448  
 1214.93 -0.66906  
 1216.93 -0.80016  
 1218.93 -0.89895  
 1220.93 -0.98163  
 1222.93 -1.0455  
 1224.93 -1.0964  
 1226.93 -1.1367  
 1228.93 -1.1696  
 1230.93 -1.0005  
 1232.93 -0.74706  
 1234.94 -0.58633  
 1236.94 -0.46129  
 1238.94 -0.35941  
 1240.94 -0.27797  
 1242.94 -0.21202  
 1244.94 -0.15583  
 1246.94 -0.11603  
 1248.94 -0.083182  
 1250.98 -0.43217  
 1252.98 -0.62843  
 1254.94 -0.76812  
 1256.94 -0.87471  
 1258.94 -0.95848  
 1260.94 -1.0237  
 1262.94 -1.0765  
 1264.94 -1.1189  
 1266.94 -1.1531  
 1268.94 -1.105  
 1270.94 -0.78782  
 1272.94 -0.61647  
 1274.94 -0.48465  
 1276.94 -0.37965  
 1278.94 -0.29514  
 1280.94 -0.22721  
 1282.94 -0.17142  
 1284.94 -0.12663  
 1286.94 -0.090511  
 1288.98 -0.36407  
 1290.98 -0.5859  
 1292.94 -0.73458  
 1294.94 -0.84757  
 1296.94 -0.93535  
 1298.94 -1.0056  
 1300.94 -1.0612  
 1302.94 -1.1058  
 1304.94 -1.1417  
 1306.94 -1.1709  
 1308.94 -0.83671  
 1310.94 -0.64847  
 1312.94 -0.5111  
 1314.94 -0.40186  
 1316.94 -0.31338  
 1318.94 -0.24147  
 1320.94 -0.18297  
 1322.94 -0.13632  
 1324.94 -0.097867  
 1327.04 -0.28225  
 1328.99 -0.54286  
 1330.94 -0.70196  
 1332.94 -0.81995  
 1334.94 -0.91189  
 1336.94 -0.98281  
 1338.94 -1.044  
 1340.94 -1.0902  
 1342.94 -1.1288  
 1344.94 -1.1588  
 1346.94 -0.88931  
 1348.94 -0.68374  
 1350.94 -0.5382  
 1352.94 -0.42292  
 1354.94 -0.32989  
 1356.94 -0.25532  
 1358.94 -0.19441  
 1360.94 -0.14599  
 1362.94 -0.10458  
 1364.94 -0.13696  
 1366.94 -0.49263  
 1368.94 -0.66536  
 1370.94 -0.79008  
 1372.94 -0.88726  
 1374.94 -0.96495  
 1376.94 -1.0261  
 1378.94 -1.0767  
 1380.94 -1.1157  
 1382.94 -1.1469  
 1384.94 -0.95387  
 1386.94 -0.72082  
 1388.94 -0.56485  
 1390.94 -0.44745  
 1392.94 -0.35092  
 1394.94 -0.27116  
 1396.94 -0.2078  
 1398.94 -0.15733  
 1400.94 -0.11616  
 1402.94 -0.081352  
 1404.99 -0.44193  
 1406.99 -0.62544  
 1408.94 -0.7581  
 1410.94 -0.861  
 1412.94 -0.94223  
 1414.94 -1.0054  
 1416.94 -1.0592  
 1418.94 -1.0998  
 1420.94 -1.1334  
 1422.94 -1.0416  
 1424.94 -0.76062  
 1426.94 -0.59787  
 1428.94 -0.47152  
 1430.94 -0.3693  
 1432.94 -0.28751  
 1434.94 -0.22191  
 1436.94 -0.16826  
 1438.94 -0.125  
 1440.94 -0.088671  
 1442.99 -0.37981  
 1444.99 -0.58516  
 1446.94 -0.72686  
 1448.94 -0.83418  
 1450.94 -0.91933  
 1452.94 -0.98763  
 1454.94 -1.0408  
 1456.94 -1.0844  
 1458.94 -1.1201  
 1460.94 -1.1483  
 1462.94 -0.80333  
 1464.94 -0.62719  
 1466.94 -0.4953  
 1468.94 -0.39019  
 1470.94 -0.30423  
 1472.94 -0.23478  
 1474.94 -0.17826  
 1476.94 -0.13276  
 1478.94 -0.093732  
 1480.99 -0.29749  
 1482.99 -0.53771  
 1484.94 -0.68939  
 1486.94 -0.80481  
 1488.94 -0.89551  
 1490.94 -0.96802  
 1492.94 -1.026  
 1494.94 -1.0716  
 1496.94 -1.1082  
 1498.94 -1.1388  
 1500.94 -0.85513  
 1502.94 -0.662  
 1504.94 -0.52385  
 1506.94 -0.41169  
 1508.94 -0.32472  
 1510.94 -0.25102  
 1512.94 -0.19184  
 1514.94 -0.14421  
 1516.94 -0.10648  
 1518.94 -0.18802  
 1520.94 -0.49794  
 1522.95 -0.66209  
 1524.95 -0.78172  
 1526.95 -0.87245  
 1528.95 -0.9441  
 1530.95 -1.0034  
 1532.95 -1.0488  
 1534.95 -1.0916  
 1536.95 -1.1248  
 1538.95 -0.91122  
 1540.95 -0.69545  
 1542.95 -0.54996  
 1544.95 -0.43551  
 1546.95 -0.34221  
 1548.95 -0.26602  
 1550.95 -0.20367  
 1552.95 -0.15423  
 1554.95 -0.11403  
 1556.95 -0.081581  
 1558.99 -0.44916  
 1560.99 -0.6243  
 1562.95 -0.75092  
 1564.95 -0.84882  
 1566.95 -0.92664  
 1568.95 -0.98909  
 1570.95 -1.0393  
 1572.95 -1.0787  
 1574.95 -1.1106  
 1576.95 -0.98525  
 1578.95 -0.73074  
 1580.95 -0.57546  
 1582.95 -0.45526  
 1584.95 -0.35861  
 1586.95 -0.28039  
 1588.95 -0.21671  
 1590.95 -0.16515  
 1592.95 -0.12229  
 1594.95 -0.087678  
 1596.99 -0.39246  
 1598.99 -0.58451  
 1600.95 -0.71865  
 1602.95 -0.82261  
 1604.95 -0.90395  
 1606.95 -0.96959  
 1608.95 -1.0216  
 1610.95 -1.0634  
 1612.95 -1.0967  
 1614.95 -1.102  
 1616.95 -0.76934  
 1618.95 -0.60271  
 1620.95 -0.47342  
 1622.95 -0.36737  
 1624.95 -0.28138  
 1626.95 -0.21639  
 1628.95 -0.1637  
 1630.95 -0.12202  
 1632.95 -0.08732  
 1635 -0.31851  
 1637 -0.53925  
 1638.95 -0.68382  
 1640.95 -0.79433  
 1642.95 -0.88137  
 1644.95 -0.95101  
 1646.95 -1.0062  
 1648.95 -1.0511  
 1650.95 -1.0855  
 1652.95 -1.1158  
 1654.95 -0.81969  
 1656.95 -0.63778  
 1658.95 -0.50498  
 1660.95 -0.39897  
 1662.95 -0.31346  
 1664.95 -0.24296  
 1666.95 -0.18522  
 1668.95 -0.13821  
 1670.95 -0.10134  
 1672.95 -0.22405  
 1674.95 -0.49913  
 1676.95 -0.65136  
 1678.95 -0.7681  
 1680.95 -0.85848  
 1682.95 -0.92855  
 1684.95 -0.9861  
 1686.95 -1.0316  
 1688.95 -1.0695  
 1690.95 -1.0999  
 1692.95 -0.86915  
 1694.95 -0.66828  
 1696.95 -0.53006  
 1698.95 -0.41936  
 1700.95 -0.32942  
 1702.95 -0.25446  
 1704.95 -0.19671  
 1706.95 -0.14889  
 1708.95 -0.11021  
 1710.95 -0.096231  
 1713 -0.45316  
 1715 -0.6163  
 1716.95 -0.73651  
 1718.95 -0.83161  
 1720.95 -0.90646  
 1722.95 -0.96735  
 1724.95 -1.0157  
 1726.95 -1.0552  
 1728.95 -1.0835  
 1730.95 -0.93313  
 1732.95 -0.70152  
 1734.95 -0.55508  
 1736.95 -0.44085  
 1738.95 -0.34764  
 1740.95 -0.27196  
 1742.95 -0.20859  
 1744.95 -0.15783  
 1746.95 -0.11618  
 1748.95 -0.081939  
 1751 -0.39885  
 1753 -0.57819  
 1754.95 -0.70416  
 1756.95 -0.80608  
 1758.95 -0.88525  
 1760.95 -0.94901  
 1762.95 -1.0001  
 1764.95 -1.0416  
 1766.95 -1.0754  
 1768.95 -1.0317  
 1770.95 -0.7398  
 1772.95 -0.58127  
 1774.95 -0.46159  
 1776.95 -0.36415  
 1778.95 -0.28543  
 1780.95 -0.21814  
 1782.95 -0.16907  
 1784.95 -0.12744  
 1786.95 -0.090313  
 1789 -0.33849  
 1791 -0.54188  
 1792.95 -0.67791  
 1794.95 -0.78212  
 1796.95 -0.86481  
 1798.95 -0.93029  
 1800.95 -0.98387  
 1802.95 -1.027  
 1804.95 -1.0615  
 1806.95 -1.0884  
 1808.95 -0.78227  
 1810.96 -0.61209  
 1812.96 -0.486  
 1814.96 -0.38563  
 1816.96 -0.30368  
 1818.96 -0.2369  
 1820.96 -0.18177  
 1822.96 -0.13587  
 1824.96 -0.097205  
 1827.06 -0.26181  
 1829 -0.5002  
 1830.96 -0.64674  
 1832.96 -0.75691  
 1834.96 -0.84397  
 1836.96 -0.91454  
 1838.96 -0.97054  
 1840.96 -1.0158  
 1842.96 -1.0524  
 1844.96 -1.0811  
 1846.96 -0.83272  
 1848.96 -0.64441  
 1850.96 -0.5121  
 1852.96 -0.40679  
 1854.96 -0.32093  
 1856.96 -0.25001  
 1858.96 -0.1925  
 1860.96 -0.14539  
 1862.96 -0.10669  
 1864.96 -0.1654  
 1867.07 -0.45432  
 1868.96 -0.61358  
 1870.96 -0.72858  
 1872.96 -0.81741  
 1874.96 -0.89155  
 1876.96 -0.94987  
 1878.96 -0.99685  
 1880.96 -1.0357  
 1882.96 -1.0666  
 1884.96 -0.89105  
 1886.96 -0.67783  
 1888.96 -0.53732  
 1890.96 -0.42769  
 1892.96 -0.33863  
 1894.96 -0.26536  
 1896.96 -0.20503  
 1898.96 -0.15359  
 1900.96 -0.1154  
 1902.96 -0.082339  
 1905.01 -0.41013  
 1907.01 -0.57904  
 1908.96 -0.70156  
 1910.96 -0.79716  
 1912.96 -0.87308  
 1914.96 -0.93347  
 1916.96 -0.98323  
 1918.96 -1.0232  
 1920.96 -1.0557  
 1922.96 -0.97392  
 1924.96 -0.71129  
 1926.96 -0.56469  
 1928.96 -0.45081  
 1930.96 -0.3562  
 1932.96 -0.27898  
 1934.96 -0.21719  
 1936.96 -0.16662  
 1938.96 -0.12515  
 1940.96 -0.091142  
 1943.01 -0.35379  
 1945.01 -0.54277  
 1946.96 -0.67291  
 1948.96 -0.77244  
 1950.96 -0.85051  
 1952.96 -0.91591  
 1954.96 -0.96793  
 1956.96 -1.0093  
 1958.96 -1.0436  
 1960.96 -1.0711  
 1962.96 -0.7548  
 1964.96 -0.59289  
 1966.96 -0.47223  
 1968.96 -0.37575  
 1970.96 -0.29604  
 1972.96 -0.23016  
 1974.96 -0.17679  
 1976.96 -0.13327  
 1978.96 -0.097457  
 1981.03 -0.28528  
 1983.01 -0.50354  
 1984.96 -0.6424  
 1986.96 -0.74745  
 1988.96 -0.82986  
 1990.96 -0.89582  
 1992.96 -0.9502  
 1994.96 -0.99427  
 1996.96 -1.0299  
 1998.96 -1.0586  
 2000.96 -0.7983  
 2002.96 -0.62144  
 2004.96 -0.49585  
 2006.96 -0.39464  
 2008.96 -0.31247  
 2010.96 -0.24442  
 2012.96 -0.18878  
 2014.96 -0.14361  
 2016.96 -0.1049  
 2018.96 -0.17824  
 2020.96 -0.46124  
 2022.96 -0.61109  
 2024.96 -0.7213  
 2026.96 -0.80801  
 2028.96 -0.87777  
 2030.96 -0.93394  
 2032.96 -0.98021  
 2034.96 -1.017  
 2036.96 -1.0481  
 2038.96 -0.854  
 2040.96 -0.65581  
 2042.96 -0.52036  
 2044.96 -0.41678  
 2046.96 -0.33008  
 2048.96 -0.25908  
 2050.96 -0.20068  
 2052.96 -0.15274  
 2054.96 -0.11372  
 2056.96 -0.081647  
 2059.01 -0.41832  
 2061.01 -0.57729  
 2062.96 -0.69416  
 2064.96 -0.78493  
 2066.96 -0.85731  
 2068.96 -0.91339  
 2070.96 -0.96383  
 2072.96 -1.0033  
 2074.96 -1.0353  
 2076.96 -0.92299  
 2078.96 -0.6891  
 2080.96 -0.54767  
 2082.96 -0.43705  
 2084.96 -0.34841  
 2086.96 -0.27453  
 2088.96 -0.2139  
 2090.96 -0.1642  
 2092.96 -0.12359  
 2094.97 -0.087474  
 2097.01 -0.367  
 2099.01 -0.54378  
 2100.97 -0.66728  
 2102.97 -0.76224  
 2104.97 -0.8383  
 2106.97 -0.89949  
 2108.97 -0.9499  
 2110.97 -0.99056  
 2112.97 -1.0232  
 2114.97 -1.0305  
 2116.97 -0.72414  
 2118.97 -0.57214  
 2120.97 -0.45712  
 2122.97 -0.36451  
 2124.97 -0.28833  
 2126.97 -0.22501  
 2128.97 -0.17255  
 2130.97 -0.12983  
 2132.97 -0.094193  
 2135.01 -0.30177  
 2137.01 -0.50336  
 2138.97 -0.63479  
 2140.97 -0.73486  
 2142.97 -0.81498  
 2144.97 -0.88014  
 2146.97 -0.93288  
 2148.97 -0.97545  
 2150.97 -1.0108  
 2152.97 -1.0393  
 2154.97 -0.76751  
 2156.97 -0.60144  
 2158.97 -0.48112  
 2160.97 -0.38265  
 2162.97 -0.30427  
 2164.97 -0.23891  
 2166.97 -0.18487  
 2168.97 -0.14098  
 2170.97 -0.10525  
 2172.97 -0.21394  
 2174.97 -0.46461  
 2176.97 -0.60604  
 2178.97 -0.71233  
 2180.97 -0.79544  
 2182.97 -0.86311  
 2184.97 -0.9174  
 2186.97 -0.95996  
 2188.97 -0.99895  
 2190.97 -1.0295  
 2192.97 -0.81781  
 2194.97 -0.6324  
 2196.97 -0.50442  
 2198.97 -0.40313  
 2200.97 -0.3208  
 2202.97 -0.25189  
 2204.97 -0.19546  
 2206.97 -0.14958  
 2208.97 -0.1123  
 2210.97 -0.097656  
 2213.02 -0.42356  
 2215.02 -0.57476  
 2216.97 -0.68661  
 2218.97 -0.77361  
 2220.97 -0.84409  
 2222.97 -0.90151  
 2224.97 -0.94792  
 2226.97 -0.98522  
 2228.97 -1.016  
 2230.97 -0.87467  
 2232.97 -0.65955  
 2234.97 -0.52396  
 2236.97 -0.41831  
