144.90	0.063077	-50.538755
146.90	0.064703	-50.888934
148.95	0.066465	-51.250252
150.90	0.068373	-51.574741
152.90	0.070413	-51.819424
154.90	0.072549	-51.961394
156.94	0.074724	-52.007108
158.90	0.076888	-51.977894
160.90	0.079014	-51.896300
162.90	0.081086	-51.783073
164.90	0.083098	-51.654979
166.90	0.085054	-51.524071
168.90	0.086959	-51.397868
170.90	0.088819	-51.280141
172.94	0.090637	-51.175547
174.95	0.092406	-51.098096
176.90	0.094126	-51.069198
178.90	0.095818	-51.104903
180.90	0.097521	-51.209374
182.90	0.099279	-51.374889
184.90	0.101133	-51.582970
186.95	0.103113	-51.807151
188.90	0.105230	-52.017352
190.90	0.107478	-52.184814
192.90	0.109823	-52.290613
194.90	0.112212	-52.333286
196.95	0.114594	-52.323625
198.90	0.116938	-52.275519
200.90	0.119224	-52.202527
202.90	0.121447	-52.116313
204.90	0.123606	-52.025669
206.90	0.125708	-51.936443
208.90	0.127758	-51.851884
211.11	0.129765	-51.773378
212.90	0.131725	-51.707894
214.95	0.133634	-51.671695
216.90	0.135504	-51.679035
218.90	0.137371	-51.735028
220.90	0.139279	-51.836511
222.90	0.141271	-51.972476
224.95	0.143377	-52.125572
226.90	0.145613	-52.274899
228.90	0.147978	-52.399399
230.90	0.150443	-52.482929
232.90	0.152960	-52.520634
234.95	0.155476	-52.518303
236.90	0.157954	-52.485572
238.90	0.160374	-52.432182
240.90	0.162727	-52.366919
242.90	0.165012	-52.296724
244.90	0.167234	-52.226435
246.90	0.169399	-52.158923
248.90	0.171515	-52.095482
250.95	0.173580	-52.040633
252.95	0.175588	-52.005553
254.90	0.177548	-52.001442
256.90	0.179493	-52.033802
258.90	0.181465	-52.101945
260.90	0.183506	-52.199038
262.90	0.185652	-52.313096
264.95	0.187921	-52.428705
266.90	0.190316	-52.529379
268.90	0.192815	-52.600795
270.90	0.195377	-52.636335
272.95	0.197946	-52.639133
274.90	0.200480	-52.616468
276.90	0.202957	-52.575819
278.90	0.205364	-52.524234
280.90	0.207700	-52.467469
282.90	0.209968	-52.409694
284.90	0.212175	-52.353513
286.90	0.214328	-52.300217
288.95	0.216426	-52.252838
290.95	0.218464	-52.219190
292.90	0.220446	-52.208425
294.90	0.222402	-52.226215
296.90	0.224371	-52.273324
298.90	0.226398	-52.345513
300.90	0.228518	-52.434138
302.95	0.230755	-52.527349
304.90	0.233114	-52.611898
306.90	0.235583	-52.675164
308.90	0.238122	-52.709770
310.95	0.240679	-52.716777
312.90	0.243206	-52.701539
314.90	0.245675	-52.669956
316.90	0.248075	-52.627879
318.90	0.250400	-52.580335
320.90	0.252653	-52.531112
322.90	0.254841	-52.482683
324.90	0.256970	-52.436366
326.95	0.259043	-52.394117
328.95	0.261053	-52.361353
330.90	0.263003	-52.345808
332.90	0.264916	-52.353275
334.90	0.266830	-52.385478
336.90	0.268789	-52.439910
338.90	0.270832	-52.510206
340.95	0.272984	-52.587005
342.90	0.275256	-52.659358
344.90	0.277638	-52.716409
346.90	0.280098	-52.750931
349.09	0.282582	-52.762178
350.90	0.285040	-52.753589
352.90	0.287445	-52.729924
354.90	0.289779	-52.696218
356.90	0.292038	-52.656906
358.90	0.294223	-52.615418
360.90	0.296338	-52.574082
362.90	0.298392	-52.534234
364.95	0.300389	-52.497011
367.01	0.302325	-52.466079
368.90	0.304198	-52.448205
370.90	0.306025	-52.449243
372.90	0.307843	-52.471533
374.90	0.309693	-52.513828
376.90	0.311617	-52.571426
378.90	0.313643	-52.636851
380.95	0.315785	-52.700872
382.91	0.318039	-52.753859
384.91	0.320376	-52.788465
386.91	0.322748	-52.802523
388.95	0.325105	-52.798419
390.91	0.327412	-52.780221
392.91	0.329650	-52.752227
394.91	0.331812	-52.718417
396.91	0.333897	-52.682005
398.91	0.335910	-52.645261
400.91	0.337859	-52.609563
402.91	0.339750	-52.575551
404.95	0.341582	-52.545651
406.95	0.343350	-52.525749
408.91	0.345065	-52.521591
410.91	0.346760	-52.535928
412.91	0.348477	-52.568420
414.91	0.350256	-52.615638
416.91	0.352130	-52.671522
418.95	0.354117	-52.728199
420.91	0.356216	-52.777145
422.91	0.358405	-52.811024
424.91	0.360640	-52.826515
426.95	0.362870	-52.825058
428.91	0.365056	-52.810176
430.91	0.367175	-52.785651
432.91	0.369218	-52.755129
434.91	0.371182	-52.721655
436.91	0.373073	-52.687455
438.91	0.374896	-52.653935
440.91	0.376660	-52.621795
442.95	0.378363	-52.592863
444.95	0.380000	-52.571780
446.91	0.381579	-52.563769
448.91	0.383127	-52.571971
450.91	0.384687	-52.596813
452.91	0.386299	-52.635893
454.91	0.387997	-52.684282
456.96	0.389804	-52.735187
458.91	0.391724	-52.780955
460.91	0.393741	-52.814226
462.91	0.395818	-52.830733
464.95	0.397902	-52.831201
466.91	0.399948	-52.818736
468.91	0.401931	-52.796681
470.91	0.403837	-52.768396
472.91	0.405665	-52.736801
474.91	0.407417	-52.704116
476.91	0.409100	-52.671799
478.91	0.410721	-52.640637
480.96	0.412280	-52.611993
482.96	0.413772	-52.589479
484.91	0.415202	-52.577912
486.91	0.416594	-52.580766
488.91	0.417986	-52.599049
490.91	0.419420	-52.631167
492.91	0.420933	-52.673108
494.91	0.422550	-52.719014
496.96	0.424279	-52.761967
498.91	0.426110	-52.794985
500.91	0.428009	-52.813471
502.96	0.429925	-52.817066
504.91	0.431809	-52.808044
506.91	0.433636	-52.789406
508.91	0.435388	-52.764280
510.91	0.437061	-52.735465
512.91	0.438657	-52.705171
514.91	0.440182	-52.674919
516.91	0.441642	-52.645588
518.96	0.443041	-52.618067
520.96	0.444376	-52.595004
522.91	0.445647	-52.580932
524.91	0.446871	-52.579650
526.91	0.448087	-52.592647
528.91	0.449334	-52.619027
530.91	0.450652	-52.655586
532.91	0.452069	-52.697254
534.96	0.453596	-52.737760
536.91	0.455229	-52.770539
538.91	0.456938	-52.790673
540.91	0.458674	-52.796842
542.96	0.460390	-52.790684
544.91	0.462052	-52.774902
546.91	0.463643	-52.752384
548.91	0.465155	-52.725828
550.91	0.466589	-52.697430
552.91	0.467951	-52.668762
554.91	0.469246	-52.640786
556.91	0.470483	-52.613949
558.96	0.471660	-52.590050
560.96	0.472774	-52.573429
562.91	0.473836	-52.568208
564.91	0.474879	-52.576286
566.91	0.475945	-52.597365
568.91	0.477073	-52.628928
570.91	0.478293	-52.666573
573.02	0.479623	-52.704550
574.91	0.481060	-52.736629
576.91	0.482581	-52.757665
578.91	0.484142	-52.765500
580.96	0.485692	-52.761181
582.91	0.487195	-52.747163
584.91	0.488630	-52.726134
586.91	0.489989	-52.700702
588.91	0.491268	-52.673070
590.91	0.492474	-52.644873
592.91	0.493612	-52.617160
594.91	0.494690	-52.590464
596.96	0.495708	-52.566259
598.96	0.496660	-52.548193
600.91	0.497555	-52.540212
602.91	0.498424	-52.544588
604.91	0.499305	-52.561546
606.91	0.500240	-52.589187
608.91	0.501261	-52.623729
610.91	0.502388	-52.660020
612.96	0.503625	-52.692230
614.91	0.504955	-52.714743
616.91	0.506339	-52.724452
618.96	0.507726	-52.722010
620.91	0.509073	-52.709754
622.91	0.510356	-52.690196
624.91	0.511564	-52.665880
626.91	0.512694	-52.639017
628.91	0.513749	-52.611300
630.91	0.514736	-52.583849
632.91	0.515661	-52.557278
634.96	0.516527	-52.532747
636.96	0.517326	-52.513253
638.91	0.518065	-52.502587
640.91	0.518769	-52.503368
642.91	0.519477	-52.516287
644.91	0.520229	-52.539998
646.91	0.521060	-52.571295
648.91	0.521994	-52.605530
650.96	0.523038	-52.637205
652.91	0.524181	-52.660766
654.91	0.525388	-52.672630
656.96	0.526608	-52.672682
658.91	0.527797	-52.662799
660.91	0.528928	-52.645330
662.91	0.529986	-52.622735
664.92	0.530967	-52.597224
666.92	0.531872	-52.570541
668.92	0.532708	-52.543895
670.92	0.533482	-52.517985
672.96	0.534196	-52.493666
674.96	0.534847	-52.473297
676.92	0.535435	-52.460548
678.92	0.535982	-52.458380
680.92	0.536523	-52.467913
682.92	0.537100	-52.488320
684.92	0.537749	-52.516902
686.92	0.538497	-52.549453
688.92	0.539354	-52.580827
690.97	0.540314	-52.605622
692.92	0.541347	-52.619864
694.98	0.542404	-52.622656
696.92	0.543438	-52.615379
698.92	0.544419	-52.600206
700.92	0.545331	-52.579516
702.92	0.546167	-52.555521
704.92	0.546927	-52.530022
706.92	0.547618	-52.504309
708.92	0.548245	-52.479172
710.92	0.548814	-52.455232
713.15	0.549322	-52.434319
714.92	0.549769	-52.419943
716.92	0.550169	-52.415316
718.92	0.550555	-52.421942
720.92	0.550967	-52.439474
722.92	0.551444	-52.465707
724.92	0.552015	-52.496863
726.92	0.552695	-52.528107
728.96	0.553481	-52.554184
730.92	0.554348	-52.570736
732.92	0.555252	-52.576076
734.96	0.556145	-52.571171
736.92	0.556991	-52.558068
738.92	0.557772	-52.539038
740.92	0.558478	-52.516290
742.92	0.559109	-52.491694
744.92	0.559669	-52.466628
746.92	0.560166	-52.441969
748.92	0.560606	-52.418161
750.96	0.560989	-52.396543
752.96	0.561311	-52.380388
754.92	0.561580	-52.373114
756.92	0.561827	-52.376598
758.92	0.562092	-52.390944
760.92	0.562413	-52.414419
762.92	0.562823	-52.443665
764.92	0.563338	-52.474168
767.01	0.563962	-52.500815
768.92	0.564675	-52.518838
770.92	0.565439	-52.525781
772.97	0.566203	-52.522249
774.92	0.566928	-52.510196
776.92	0.567592	-52.491794
778.92	0.568184	-52.469250
780.92	0.568700	-52.444489
782.92	0.569145	-52.418983
784.92	0.569525	-52.393719
786.92	0.569848	-52.369232
788.97	0.570113	-52.346638
790.97	0.570316	-52.328745
792.92	0.570464	-52.318912
794.92	0.570582	-52.319341
796.92	0.570709	-52.330549
798.92	0.570884	-52.351263
800.92	0.571141	-52.378548
802.92	0.571502	-52.408199
804.92	0.571972	-52.435314
806.97	0.572541	-52.454940
808.92	0.573171	-52.463932
810.97	0.573815	-52.462361
812.92	0.574427	-52.452004
814.92	0.574983	-52.434943
816.92	0.575470	-52.413355
818.92	0.575883	-52.389193
820.92	0.576225	-52.364004
822.92	0.576501	-52.338858
824.92	0.576719	-52.314375
826.97	0.576881	-52.291420
828.97	0.576982	-52.272292
830.92	0.577025	-52.260299
832.92	0.577033	-52.258010
834.92	0.577040	-52.266353
836.92	0.577087	-52.284499
838.92	0.577209	-52.309923
840.92	0.577431	-52.338740
842.92	0.577764	-52.366233
844.97	0.578198	-52.387468
846.92	0.578704	-52.398907
848.97	0.579232	-52.399894
850.92	0.579739	-52.391769
852.92	0.580196	-52.376501
854.92	0.580586	-52.356244
856.92	0.580904	-52.332998
858.92	0.581150	-52.308401
860.92	0.581331	-52.283630
862.92	0.581452	-52.259403
864.92	0.581518	-52.236290
866.99	0.581528	-52.216031
868.92	0.581480	-52.201942
870.92	0.581391	-52.196991
872.92	0.581292	-52.202480
874.92	0.581225	-52.217997
876.92	0.581225	-52.241424
878.92	0.581321	-52.269202
880.92	0.581526	-52.296816
882.92	0.581837	-52.319400
884.97	0.582228	-52.333013
886.92	0.582653	-52.336235
888.97	0.583067	-52.330022
890.92	0.583437	-52.316262
892.92	0.583744	-52.297046
894.92	0.583980	-52.274415
896.92	0.584145	-52.250090
898.92	0.584243	-52.225351
900.92	0.584281	-52.201011
902.92	0.584267	-52.177477
904.97	0.584200	-52.156062
906.97	0.584075	-52.139949
908.92	0.583904	-52.132340
910.92	0.583717	-52.134898
912.92	0.583551	-52.147628
914.92	0.583446	-52.168828
916.92	0.583431	-52.195279
918.92	0.583523	-52.222684
920.92	0.583723	-52.246249
922.97	0.584011	-52.261637
924.92	0.584347	-52.266685
926.97	0.584682	-52.261979
928.92	0.584981	-52.249345
930.92	0.585220	-52.230830
932.92	0.585392	-52.208499
934.92	0.585492	-52.184137
936.92	0.585526	-52.159108
938.93	0.585499	-52.134325
940.92	0.585419	-52.110275
942.97	0.585286	-52.088083
944.97	0.585095	-52.070533
946.92	0.584853	-52.060825
948.92	0.584588	-52.060986
950.93	0.584335	-52.071417
952.93	0.584135	-52.090803
954.92	0.584020	-52.116263
956.93	0.584009	-52.143736
958.93	0.584107	-52.168512
960.93	0.584302	-52.185882
962.97	0.584559	-52.192951
964.97	0.584827	-52.189919
966.93	0.585066	-52.178535
968.93	0.585251	-52.160782
970.93	0.585370	-52.138735
972.93	0.585418	-52.114261
974.93	0.585399	-52.088838
976.93	0.585318	-52.063491
978.93	0.585183	-52.038803
980.97	0.584995	-52.015685
982.97	0.584750	-51.996489
984.93	0.584452	-51.984399
986.93	0.584123	-51.981792
988.93	0.583798	-51.989464
990.93	0.583518	-52.006513
992.93	0.583315	-52.030418
994.93	0.583214	-52.057358
996.93	0.583223	-52.082738
998.93	0.583334	-52.101807
1000.97	0.583515	-52.111245
1002.97	0.583718	-52.110557
1004.93	0.583900	-52.101115
1006.93	0.584033	-52.084847
1008.93	0.584104	-52.063848
1010.93	0.584106	-52.040066
1012.93	0.584042	-52.015070
1014.93	0.583916	-51.989961
1016.93	0.583735	-51.965405
1018.93	0.583504	-51.942043
1020.93	0.583217	-51.921715
1022.93	0.582877	-51.907651
1024.93	0.582499	-51.902623
1026.93	0.582118	-51.907806
1028.93	0.581771	-51.922717
1030.93	0.581496	-51.945208
1032.93	0.581319	-51.971731
1034.93	0.581251	-51.997819
1036.93	0.581289	-52.018692
1038.98	0.581405	-52.030633
1040.98	0.581554	-52.032495
1042.93	0.581691	-52.025309
1044.93	0.581785	-52.010925
1046.93	0.581820	-51.991376
1048.93	0.581787	-51.968610
1050.93	0.581688	-51.944269
1052.93	0.581525	-51.919570
1054.93	0.581306	-51.895299
1056.93	0.581038	-51.871860
1058.98	0.580719	-51.850626
1060.98	0.580347	-51.834846
1062.93	0.579934	-51.827657
1064.93	0.579508	-51.830583
1066.93	0.579109	-51.843518
1068.93	0.578774	-51.864675
1070.93	0.578531	-51.890796
1072.93	0.578396	-51.917581
1074.93	0.578369	-51.940279
1076.93	0.578428	-51.954745
1078.93	0.578533	-51.959040
1080.93	0.578638	-51.953753
1082.93	0.578706	-51.940656
1084.93	0.578718	-51.921775
1086.93	0.578665	-51.899142
1088.93	0.578544	-51.874528
1090.93	0.578359	-51.849292
1092.93	0.578116	-51.824332
1094.93	0.577823	-51.800133
1096.98	0.577480	-51.777883
1098.98	0.577082	-51.760464
1100.93	0.576638	-51.751023
1102.93	0.576175	-51.751446
1104.93	0.575729	-51.762043
1106.93	0.575339	-51.781429
1108.93	0.575035	-51.806663
1110.93	0.574837	-51.833641
1112.93	0.574749	-51.857654
1114.93	0.574755	-51.874117
1116.98	0.574820	-51.880328
1118.98	0.574896	-51.876553
1120.93	0.574942	-51.864545
1122.93	0.574937	-51.846334
1124.93	0.574869	-51.823998
1126.93	0.574734	-51.799355
1128.93	0.574535	-51.773833
1130.93	0.574278	-51.748423
1132.93	0.573970	-51.723702
1134.98	0.573611	-51.700676
1136.98	0.573197	-51.681832
1138.93	0.572734	-51.670340
1140.93	0.572244	-51.668458
1142.93	0.571763	-51.676882
1144.93	0.571330	-51.694611
1146.93	0.570976	-51.719027
1148.93	0.570726	-51.746240
1150.93	0.570585	-51.771611
1152.93	0.570545	-51.790375
1154.93	0.570574	-51.799288
1156.93	0.570625	-51.798005
1158.93	0.570656	-51.787970
1160.93	0.570640	-51.771111
1162.93	0.570563	-51.749542
1164.93	0.570420	-51.725217
1166.93	0.570212	-51.699703
1168.93	0.569946	-51.674104
1170.93	0.569627	-51.649084
1173.14	0.569259	-51.625427
1174.98	0.568838	-51.605190
1176.93	0.568366	-51.591560
1178.93	0.567862	-51.587166
1180.93	0.567358	-51.593093
1182.93	0.566892	-51.608738
1184.93	0.566500	-51.631838
1186.93	0.566206	-51.658751
1188.93	0.566021	-51.684952
1190.93	0.565940	-51.705641
1192.93	0.565936	-51.717174
1194.93	0.565964	-51.718528
1196.93	0.565980	-51.710751
1198.93	0.565954	-51.695670
1200.93	0.565871	-51.675353
1202.93	0.565722	-51.651796
1204.93	0.565509	-51.626679
1206.93	0.565235	-51.601239
1208.93	0.564908	-51.576260
1210.94	0.564532	-51.552346
1213.17	0.564105	-51.531148
1214.93	0.563627	-51.515806
1216.93	0.563112	-51.509242
1218.93	0.562588	-51.512886
1220.93	0.562094	-51.526526
1222.93	0.561666	-51.548283
1224.93	0.561330	-51.574813
1226.93	0.561102	-51.601741
1228.93	0.560981	-51.624256
1230.93	0.560945	-51.638289
1232.93	0.560951	-51.642091
1234.94	0.560955	-51.636342
1236.94	0.560924	-51.622806
1238.94	0.560838	-51.603529
1240.94	0.560689	-51.580557
1242.94	0.560475	-51.555662
1244.94	0.560200	-51.530192
1246.94	0.559871	-51.505037
1248.94	0.559493	-51.480671
1250.98	0.559069	-51.458359
1252.98	0.558592	-51.441119
1254.94	0.558073	-51.432128
1256.94	0.557538	-51.433188
1258.94	0.557025	-51.444488
1260.94	0.556568	-51.464513
1262.94	0.556200	-51.490203
1264.94	0.555936	-51.517363
1266.94	0.555780	-51.541220
1268.94	0.555715	-51.557259
1270.94	0.555706	-51.562957
1272.94	0.555706	-51.558661
1274.94	0.555677	-51.546116
1276.94	0.555598	-51.527325
1278.94	0.555457	-51.504363
1280.94	0.555251	-51.479084
1282.94	0.554983	-51.452950
1284.94	0.554660	-51.426969
1286.94	0.554287	-51.401714
1288.98	0.553867	-51.378265
1290.98	0.553393	-51.359256
1292.94	0.552873	-51.347883
1294.94	0.552331	-51.346315
1296.94	0.551801	-51.355144
1298.94	0.551321	-51.373246
1300.94	0.550921	-51.397891
1302.94	0.550624	-51.425085
1304.94	0.550435	-51.450107
1306.94	0.550345	-51.468145
1308.94	0.550321	-51.476031
1310.94	0.550316	-51.473623
1312.94	0.550291	-51.462495
1314.94	0.550220	-51.444596
1316.94	0.550090	-51.422014
1318.94	0.549895	-51.396687
1320.94	0.549638	-51.370192
1322.94	0.549324	-51.343656
1324.94	0.548959	-51.317753
1327.04	0.548547	-51.293368
1328.99	0.548083	-51.272734
1330.94	0.547570	-51.259067
1332.94	0.547028	-51.254902
1334.94	0.546490	-51.261208
1336.94	0.545992	-51.277252
1338.94	0.545569	-51.300639
1340.94	0.545244	-51.327617
1342.94	0.545027	-51.353567
1344.94	0.544911	-51.373611
1346.94	0.544870	-51.384152
1348.94	0.544859	-51.384344
1350.94	0.544834	-51.375359
1352.94	0.544770	-51.359077
1354.94	0.544648	-51.337598
1356.94	0.544463	-51.312932
1358.94	0.544216	-51.286759
1360.94	0.543911	-51.260317
1362.94	0.543554	-51.234386
1364.94	0.543151	-51.209500
1366.94	0.542701	-51.187310
1368.94	0.542202	-51.171157
1370.94	0.541668	-51.164081
1372.94	0.541129	-51.167447
1374.94	0.540622	-51.180934
1376.94	0.540182	-51.202521
1378.94	0.539836	-51.228718
1380.94	0.539597	-51.255029
1382.94	0.539462	-51.276549
1384.94	0.539409	-51.289255
1386.94	0.539395	-51.291575
1388.94	0.539378	-51.284290
1390.94	0.539326	-51.269204
1392.94	0.539220	-51.248383
1394.94	0.539053	-51.223886
1396.94	0.538822	-51.197505
1398.94	0.538532	-51.170602
1400.94	0.538190	-51.144075
1402.94	0.537801	-51.118396
1404.99	0.537368	-51.094906
1406.99	0.536884	-51.076782
1408.94	0.536360	-51.067238
1410.94	0.535825	-51.067998
1412.94	0.535312	-51.079149
1414.94	0.534859	-51.099056
1416.94	0.534493	-51.124526
1418.94	0.534232	-51.151236
1420.94	0.534077	-51.174302
1422.94	0.534010	-51.189258
1424.94	0.533995	-51.193764
1426.94	0.533986	-51.188215
1428.94	0.533949	-51.174344
1430.94	0.533862	-51.154198
1432.94	0.533714	-51.129891
1434.94	0.533504	-51.103304
1436.94	0.533234	-51.075912
1438.94	0.532910	-51.048728
1440.94	0.532538	-51.022323
1442.99	0.532120	-50.997867
1444.99	0.531651	-50.978165
1446.94	0.531139	-50.966455
1448.94	0.530606	-50.964832
1450.94	0.530088	-50.973785
1452.94	0.529622	-50.992071
1454.94	0.529236	-51.016827
1456.94	0.528953	-51.043929
1458.94	0.528775	-51.068544
1460.94	0.528694	-51.085777
1462.94	0.528677	-51.092516
1464.94	0.528677	-51.088797
1466.94	0.528656	-51.076302
1468.94	0.528589	-51.057012
1470.94	0.528464	-51.033053
1472.94	0.528277	-51.006389
1474.94	0.528029	-50.978611
1476.94	0.527726	-50.950846
1478.94	0.527374	-50.923764
1480.99	0.526976	-50.898312
1482.99	0.526528	-50.876856
1484.94	0.526033	-50.862645
1486.94	0.525512	-50.858159
1488.94	0.524996	-50.864310
1490.94	0.524524	-50.880283
1492.94	0.524126	-50.903571
1494.94	0.523825	-50.930290
1496.94	0.523632	-50.955691
1498.94	0.523538	-50.974802
1500.94	0.523516	-50.984057
1502.94	0.523520	-50.982771
1504.94	0.523511	-50.972221
1506.94	0.523461	-50.954319
1508.94	0.523356	-50.931202
1510.94	0.523189	-50.904904
1512.94	0.522960	-50.877132
1514.94	0.522674	-50.849145
1516.94	0.522339	-50.821733
1518.94	0.521958	-50.795587
1520.94	0.521529	-50.772577
1522.95	0.521051	-50.756048
1524.95	0.520541	-50.748933
1526.95	0.520029	-50.752509
1528.95	0.519551	-50.766313
1530.95	0.519141	-50.788168
1532.95	0.518823	-50.814453
1534.95	0.518610	-50.840560
1536.95	0.518498	-50.861502
1538.95	0.518465	-50.873294
1540.95	0.518468	-50.874531
1542.95	0.518466	-50.866086
1544.95	0.518429	-50.849774
1546.95	0.518339	-50.827705
1548.95	0.518188	-50.801976
1550.95	0.517975	-50.774401
1552.95	0.517705	-50.746358
1554.95	0.517384	-50.718748
1556.95	0.517018	-50.692044
1558.99	0.516608	-50.667669
1560.99	0.516151	-50.648957
1562.95	0.515655	-50.639175
1564.95	0.515150	-50.639973
1566.95	0.514671	-50.651321
1568.95	0.514251	-50.671442
1570.95	0.513919	-50.697004
1572.95	0.513691	-50.723551
1574.95	0.513566	-50.746097
1576.95	0.513526	-50.760233
1578.95	0.513534	-50.763806
1580.95	0.513545	-50.757303
1582.95	0.513527	-50.742470
1584.95	0.513460	-50.721380
1586.95	0.513334	-50.696161
1588.95	0.513146	-50.668703
1590.95	0.512900	-50.640493
1592.95	0.512601	-50.612546
1594.95	0.512256	-50.585432
1596.99	0.511866	-50.560404
1598.99	0.511427	-50.540431
1600.95	0.510946	-50.528793
1602.95	0.510448	-50.527510
1604.95	0.509966	-50.536968
1606.95	0.509537	-50.555797
1608.95	0.509189	-50.580991
1610.95	0.508942	-50.608298
1612.95	0.508799	-50.632782
1614.95	0.508748	-50.649547
1616.95	0.508757	-50.655616
1618.95	0.508781	-50.651165
1620.95	0.508782	-50.637951
1622.95	0.508739	-50.618029
1624.95	0.508639	-50.593588
1626.95	0.508479	-50.566604
1628.95	0.508261	-50.538624
1630.95	0.507991	-50.510720
1632.95	0.507675	-50.483520
1635.00	0.507314	-50.458064
1637.00	0.506904	-50.436914
1638.95	0.506448	-50.423369
1640.95	0.505969	-50.419834
1642.95	0.505497	-50.427121
1644.95	0.505070	-50.444286
1646.95	0.504718	-50.468683
1648.95	0.504462	-50.496295
1650.95	0.504311	-50.522263
1652.95	0.504256	-50.541547
1654.95	0.504270	-50.550641
1656.95	0.504308	-50.549048
1658.95	0.504331	-50.538164
1660.95	0.504312	-50.519937
1662.95	0.504239	-50.496528
1664.95	0.504106	-50.469993
1666.95	0.503912	-50.442045
1668.95	0.503663	-50.413936
1670.95	0.503366	-50.386442
1672.95	0.503024	-50.360365
1674.95	0.502634	-50.337774
1676.95	0.502197	-50.322007
1678.95	0.501729	-50.315876
1680.95	0.501261	-50.320585
1682.95	0.500829	-50.335593
1684.95	0.500464	-50.358612
1686.95	0.500192	-50.385895
1688.95	0.500022	-50.412723
1690.95	0.499952	-50.434036
1692.95	0.499956	-50.445914
1694.95	0.499994	-50.447133
1696.95	0.500024	-50.438665
1698.95	0.500018	-50.422347
1700.95	0.499961	-50.400322
1702.95	0.499844	-50.374703
1704.95	0.499667	-50.347308
1706.95	0.499434	-50.319499
1708.95	0.499151	-50.292165
1710.95	0.498825	-50.265810
1713.00	0.498456	-50.241976
1715.00	0.498039	-50.224074
1716.95	0.497587	-50.215333
1718.95	0.497127	-50.217307
1720.95	0.496695	-50.229869
1722.95	0.496322	-50.251136
1724.95	0.496036	-50.277670
1726.95	0.495851	-50.304921
1728.95	0.495767	-50.327845
1730.95	0.495763	-50.342111
1732.95	0.495803	-50.345754
1734.95	0.495845	-50.339330
1736.95	0.495856	-50.324583
1738.95	0.495818	-50.303601
1740.95	0.495723	-50.278528
1742.95	0.495567	-50.251267
1744.95	0.495354	-50.223306
1746.95	0.495090	-50.195649
1748.95	0.494783	-50.168843
1751.00	0.494431	-50.144202
1753.00	0.494032	-50.124833
1754.95	0.493592	-50.114028
1756.95	0.493138	-50.113714
1758.95	0.492702	-50.124190
1760.95	0.492318	-50.143989
1762.95	0.492015	-50.170000
1764.95	0.491811	-50.197876
1766.95	0.491708	-50.222604
1768.95	0.491694	-50.239386
1770.95	0.491735	-50.245459
1772.95	0.491787	-50.241041
1774.95	0.491815	-50.227848
1776.95	0.491798	-50.207918
1778.95	0.491726	-50.183415
1780.95	0.491593	-50.156320
1782.95	0.491403	-50.128228
1784.95	0.491160	-50.100256
1786.95	0.490872	-50.073057
1789.00	0.490540	-50.047767
1791.00	0.490158	-50.027108
1792.95	0.489733	-50.014395
1794.95	0.489286	-50.011931
1796.95	0.488849	-50.020406
1798.95	0.488457	-50.038745
1800.95	0.488139	-50.064180
1802.95	0.487917	-50.092593
1804.95	0.487796	-50.119057
1806.95	0.487769	-50.138500
1808.95	0.487807	-50.147515
1810.96	0.487866	-50.145791
1812.96	0.487908	-50.134827
